,RLG,BLG,PD,BL,VD,HD,LD,ID,ASD,MD,KD,CD,RD,HDB,FD,IUF,EP,DD,Population,Financial_Independence,Financial_often,PD_rate,BL_rate,VD_rate,HD_rate,LD_rate,ID_rate,ASD_rate,MD_rate,KD_rate,CD_rate,RD_rate,HDB_rate,FD_rate,IUF_rate,EP_rate,DD_rate,DD_ASD_rate
182,전라남도,완도군,2538,310,478,632,36,317,12,152,91,7,12,16,2,20,7,329,52858,6.5,58.3,0.04801543758749858,0.00586476976049037,0.00904309659843354,0.01195656286654811,0.0006810700367021075,0.005997200045404669,0.00022702334556736918,0.002875629043853343,0.001721593703885883,0.00013243028491429867,0.00022702334556736918,0.00030269779408982557,3.7837224261228196e-05,0.00037837224261228196,0.00013243028491429867,0.006224223390972039,0.0364741641337386
183,전라남도,진도군,1694,223,285,461,20,250,8,109,67,12,9,15,4,18,15,258,32232,7.4,60.5,0.05255646562422437,0.006918590220898486,0.008842144452717795,0.014302556465624224,0.0006205013651030033,0.00775626706378754,0.0002482005460412013,0.0033817324398113676,0.002078679573095061,0.00037230081906180194,0.00027922561429635144,0.00046537602382725244,0.00012410027302060066,0.0005584512285927029,0.00046537602382725244,0.00800446760982874,0.031007751937984496
184,전라남도,신안군,2435,306,481,569,31,296,6,90,58,5,16,12,4,19,11,302,41102,6.2,63.4,0.0592428592282614,0.007444893192545375,0.011702593547759233,0.013843608583523915,0.0007542212057807406,0.007201596029390298,0.00014597829789304658,0.0021896744683956985,0.0014111235462994501,0.00012164858157753881,0.0003892754610481242,0.00029195659578609316,9.731886526203104e-05,0.00046226460999464745,0.00026762687947058536,0.007347574327283344,0.019867549668874173
185,경상북도,포항시,12630,2524,2596,4301,215,2252,296,977,960,133,109,161,23,137,70,2548,508791,26.3,53.4,0.024823552303401594,0.004960779573538054,0.005102291510659583,0.008453372799440242,0.00042257036779345546,0.004426178922190055,0.000581771297055176,0.001920238368996307,0.001886825828287057,0.0002614039949606027,0.00021423334925342626,0.00031643641495230853,4.5205202136044073e-05,0.0002692657692451321,0.00013758104997926458,0.00500795021924523,0.11616954474097331
186,경상북도,경주시,7670,1418,1589,2867,142,1340,78,603,551,24,73,69,20,81,35,1418,263704,28.4,58.5,0.02908564147680733,0.0053772411491672485,0.006025695476746655,0.01087203834602433,0.0005384825410308528,0.005081454964657343,0.00029578618450990505,0.0022866547340958045,0.0020894639444225343,9.10111336953554e-05,0.000276825531656706,0.0002616570093741468,7.584261141279616e-05,0.00030716257622182447,0.00013272456997239328,0.0053772411491672485,0.05500705218617771
187,경상북도,김천시,4750,905,913,2234,68,1026,79,587,286,14,35,41,12,58,24,1105,142757,25.1,65.4,0.03327332460054498,0.0063394439502090965,0.0063954832337468565,0.015648969927919473,0.00047633391007095974,0.007187038113717716,0.0005533879249353797,0.004111882429583138,0.0020034043864749188,9.806874619107995e-05,0.00024517186547769984,0.00028720132813101986,8.405892530663996e-05,0.00040628480564875976,0.00016811785061327992,0.007740426038653096,0.07149321266968325
188,경상북도,안동시,6284,1263,1059,2280,83,1476,101,784,325,13,41,58,16,41,20,1577,160217,17.1,58.9,0.039221805426390456,0.007883058601771348,0.006609785478444859,0.014230699613648989,0.0005180473982161693,0.00921250553936224,0.0006303950267449772,0.004893363375921406,0.0020284988484368075,8.11399539374723e-05,0.0002559029316489511,0.0003620090252594918,9.98645586922736e-05,0.0002559029316489511,0.000124830698365342,0.009842900566107217,0.06404565630944832
189,경상북도,구미시,6919,1502,1522,2817,174,1831,257,622,645,26,57,105,27,74,35,2088,420987,36.9,48.4,0.016435186834747866,0.0035678061317807913,0.0036153135369975794,0.006691418024784613,0.0004133144253860571,0.004349302947596957,0.000610470157035728,0.001477480302242112,0.0015321138182414183,6.175962678182462e-05,0.0001353961048678463,0.00024941387738813787,6.413499704266403e-05,0.00017577739930211623,8.313795912937929e-05,0.004959773104632684,0.12308429118773946
190,경상북도,영주시,3785,805,709,1359,50,795,44,434,190,11,39,46,5,52,23,839,104012,19.3,61.1,0.03639003191939392,0.007739491597123409,0.006816521170634158,0.013065800099988463,0.000480713763796485,0.007643348844364112,0.0004230281121409068,0.00417259546975349,0.001826712302426643,0.0001057570280352267,0.0003749567357612583,0.0004422566626927662,4.8071376379648505e-05,0.0004999423143483444,0.0002211283313463831,0.00806637695650502,0.052443384982121574
191,경상북도,영천시,3472,707,727,1782,49,789,44,423,211,9,20,31,14,53,17,833,104875,20.0,64.0,0.033106078665077476,0.006741358760429082,0.006932061978545888,0.01699165673420739,0.00046722288438617404,0.007523241954707985,0.0004195470798569726,0.004033373063170441,0.0020119189511323,8.581644815256258e-05,0.00019070321811680572,0.00029558998808104886,0.000133492252681764,0.0005053635280095352,0.00016209773539928486,0.007942789034564959,0.05282112845138055
192,경상북도,상주시,3801,712,736,2619,45,758,43,407,220,7,30,36,12,41,12,801,98138,20.2,65.6,0.03873117446860543,0.00725508977154619,0.007499643359351118,0.02668691026921274,0.00045853797713423953,0.007723817481505635,0.0004381585114838289,0.0041472212598585665,0.002241741221545171,7.132812977643726e-05,0.00030569198475615967,0.0003668303817073916,0.0001222767939024639,0.00041777904583341824,0.0001222767939024639,0.008161975992989463,0.05368289637952559
193,경상북도,문경시,3034,510,642,1428,25,473,36,205,135,5,35,38,6,33,13,509,72067,21.2,67.6,0.042099712767285996,0.00707674802614234,0.00890837692702624,0.019814894473198553,0.00034689941304619313,0.006563336894833974,0.0004995351547865181,0.002844575186978784,0.001873256830449443,6.937988260923863e-05,0.0004856591782646704,0.0005272871078302136,8.325585913108636e-05,0.0004579072252209749,0.00018038769478402042,0.007062872049620492,0.07072691552062868
194,경상북도,경산시,5951,1333,1245,2781,146,1695,124,569,524,11,44,70,12,75,30,1819,274117,35.9,58.8,0.02170970789845212,0.004862887015398534,0.004541856214682052,0.010145302918097017,0.0005326192830068913,0.006183490991073155,0.0004523615828277706,0.002075755972814528,0.0019115924951754177,4.0128850089560295e-05,0.00016051540035824118,0.00025536540966083826,4.3776927370429414e-05,0.00027360579606518383,0.00010944231842607354,0.006635852573900925,0.06816932380428807
195,경상북도,군위군,1078,184,183,718,15,208,11,72,48,2,2,8,0,13,2,219,23748,22.5,69.0,0.04539329627758127,0.007748020885969345,0.007705912076806468,0.030234124978945596,0.0006316321374431531,0.00875863230587839,0.0004631969007916456,0.003031834259727135,0.00202122283981809,8.421761832575375e-05,8.421761832575375e-05,0.000336870473303015,0.0,0.0005474145191173993,8.421761832575375e-05,0.009221829206670036,0.0502283105022831
196,경상북도,의성군,2648,515,483,1598,32,497,15,234,119,8,23,14,4,31,6,512,52294,19.2,62.9,0.05063678433472291,0.009848166137606609,0.009236241251386392,0.03055799900562206,0.0006119248862202165,0.009503958389107737,0.00028683979041572646,0.004474700730485333,0.0022755956706314298,0.00015298122155505412,0.0004398210119707806,0.0002677171377213447,7.649061077752706e-05,0.0005928022335258346,0.00011473591616629058,0.009790798179523464,0.029296875
197,경상북도,청송군,1278,221,250,753,13,180,2,90,34,2,10,17,2,13,4,182,25223,16.9,67.4,0.05066804107362328,0.008761844348412163,0.009911588629425525,0.02985370495182968,0.0005154026087301273,0.0071363438131863775,7.92927090354042e-05,0.0035681719065931887,0.0013479760536018713,7.92927090354042e-05,0.000396463545177021,0.0006739880268009356,7.92927090354042e-05,0.0005154026087301273,0.0001585854180708084,0.0072156365222217815,0.01098901098901099
198,경상북도,영양군,846,151,152,496,9,167,7,67,32,1,6,11,3,11,4,174,16884,19.9,72.8,0.050106609808102345,0.00894337834636342,0.009002606017531391,0.02937692489931296,0.0005330490405117271,0.009891021085050937,0.00041459369817578774,0.003968253968253968,0.0018952854773750297,5.922767116796968e-05,0.00035536602700781805,0.0006515043828476665,0.00017768301350390902,0.0006515043828476665,0.00023691068467187872,0.010305614783226724,0.040229885057471264
199,경상북도,영덕군,1797,321,405,696,22,249,10,149,88,3,19,16,6,27,9,259,37249,17.3,58.5,0.04824290584982147,0.008617681011570781,0.010872775108056593,0.01868506537088244,0.0005906198824129507,0.006684743214582942,0.0002684635829149776,0.0040001073854331656,0.0023624795296518027,8.053907487449328e-05,0.0005100808075384574,0.00042954173266396414,0.00016107814974898656,0.0007248516738704395,0.00024161722462347982,0.006953206797497919,0.03861003861003861
200,경상북도,청도군,1880,324,348,1031,31,314,14,156,100,8,16,21,5,23,11,328,43229,16.8,60.3,0.043489324296190054,0.00749496865530084,0.008050151518656458,0.02384973050498508,0.0007171111985010063,0.007263642462235999,0.000323856670290777,0.0036086886118115156,0.0023132619306484073,0.0001850609544518726,0.0003701219089037452,0.00048578500543616554,0.00011566309653242037,0.0005320502440491337,0.00025445881237132483,0.007587499132526776,0.042682926829268296
201,경상북도,고령군,1351,305,247,772,14,277,4,82,72,2,8,14,1,18,6,281,32891,19.5,61.6,0.041075066127512085,0.009273053418868384,0.007509653096591773,0.023471466358578334,0.000425648353652975,0.008421756711562433,0.00012161381532942143,0.002493083214253139,0.0021890486759295856,6.080690766471071e-05,0.00024322763065884285,0.000425648353652975,3.0403453832355356e-05,0.0005472621689823964,0.00018242072299413212,0.008543370526891855,0.014234875444839857
202,경상북도,성주군,1706,321,314,930,28,357,15,134,84,4,8,30,2,20,9,372,44970,21.7,62.9,0.037936402045808316,0.00713809206137425,0.006982432732933067,0.02068045363575717,0.0006226373137647321,0.007938625750500333,0.000333555703802535,0.0029797642873026463,0.0018679119412941961,8.8948187680676e-05,0.000177896375361352,0.00066711140760507,4.4474093840338e-05,0.00044474093840338,0.00020013342228152102,0.008272181454302868,0.04032258064516129
203,경상북도,칠곡군,2700,571,548,1278,65,668,52,347,184,11,29,26,8,25,11,720,118430,26.1,57.3,0.022798277463480537,0.004821413493202736,0.0046272059444397535,0.010791184666047454,0.0005488474204171241,0.005640462720594444,0.0004390779363336992,0.002930000844380647,0.0015536603901038588,9.28818711475133e-05,0.0002448703875707169,0.0002195389681668496,6.755045174364603e-05,0.00021109516169889387,9.28818711475133e-05,0.006079540656928143,0.07222222222222222
204,경상북도,예천군,2390,466,422,1145,27,431,18,183,84,5,23,24,10,23,8,449,56165,14.7,61.4,0.0425531914893617,0.008296982106293956,0.007513576070506543,0.020386361613104247,0.00048072643105136653,0.007673818214190332,0.00032048428736757765,0.003258256921570373,0.0014955933410486957,8.902341315766046e-05,0.0004095077005252381,0.0004273123831567702,0.00017804682631532092,0.0004095077005252381,0.00014243746105225673,0.00799430250155791,0.0400890868596882
205,경상북도,봉화군,1549,236,274,667,18,250,9,108,78,0,11,21,4,13,10,259,31812,12.4,63.8,0.048692317364516534,0.0074185841820696595,0.008613101974097825,0.02096693071796806,0.0005658242172764995,0.007858669684395825,0.00028291210863824973,0.0033949453036589967,0.0024519049415314977,0.0,0.00034578146611341634,0.0006601282534892493,0.0001257387149503332,0.00040865082358858295,0.000314346787375833,0.008141581793034074,0.03474903474903475
206,경상북도,울진군,2055,325,407,586,20,362,23,154,97,6,18,18,4,19,12,385,50104,23.3,61.9,0.04101468944595242,0.006486508063228485,0.008123103943796903,0.011695673000159668,0.00039916972696790677,0.0072249720581191125,0.0004590451860130928,0.003073606897652882,0.0019359731757943477,0.00011975091809037202,0.00035925275427111606,0.00035925275427111606,7.983394539358135e-05,0.0003792112406195114,0.00023950183618074404,0.007684017244132205,0.05974025974025974
207,경상북도,울릉군,285,40,57,111,3,28,2,13,8,1,2,4,2,1,1,30,9227,15.7,51.3,0.030887612441747047,0.004335103500596077,0.006177522488349409,0.012029912214154113,0.00032513276254470577,0.0030345724504172535,0.00021675517502980384,0.001408908637693725,0.0008670207001192153,0.00010837758751490192,0.00021675517502980384,0.00043351035005960767,0.00021675517502980384,0.00010837758751490192,0.00010837758751490192,0.0032513276254470575,0.06666666666666667
208,경상남도,창원시,24375,4570,6480,401,3640,5025,702,1995,1910,76,178,218,56,247,119,5727,1050207,34.8,60.8,0.023209710085725956,0.004351523080687903,0.006170212158174531,0.0003818294869487634,0.0034659833728017428,0.00478477100228812,0.0006684396504689075,0.0018996255024009553,0.0018186890774866287,7.236668580575068e-05,0.00016949039570294237,0.0002075781250743901,5.332282112002681e-05,0.0002351917288686897,0.00011331099488005698,0.005453210652757028,0.12257726558407543
209,경상남도,진주시,8503,1618,2309,168,1617,1712,218,910,715,24,85,78,18,95,40,1930,352754,21.0,56.1,0.024104616815117618,0.004586765848154805,0.006545638036705466,0.00047625257261434313,0.004583931011413053,0.004853240501879497,0.0006179944097019453,0.0025797014349943585,0.0020269082703527103,6.803608180204902e-05,0.0002409611230489236,0.0002211172658566593,5.1027061351536764e-05,0.00026930949046644406,0.0001133934696700817,0.0054712349115814424,0.11295336787564766
210,경상남도,통영시,3844,779,856,73,632,691,70,255,304,8,19,34,11,40,14,761,131974,12.6,54.9,0.029126949247579068,0.005902677800172762,0.006486126055132072,0.0005531392547016837,0.004788822040704987,0.005235879794504978,0.0005304075045084638,0.0019321987664236895,0.002303484019579614,6.0618000515253e-05,0.00014396775122372588,0.00025762650218982526,8.334975070847287e-05,0.00030309000257626505,0.00010608150090169275,0.005766287299013442,0.09198423127463863
211,경상남도,사천시,3590,685,902,71,732,627,58,369,217,8,18,34,11,28,25,685,114032,16.5,55.8,0.03148239090781535,0.0060070857303213135,0.00791006033394135,0.0006226322435807492,0.0064192507366353305,0.005498456573593377,0.000508629156727936,0.003235933772976007,0.0019029746036200365,7.015574575557738e-05,0.0001578504279500491,0.00029816191946120386,9.64641504139189e-05,0.00024554511014452084,0.0002192367054861793,0.0060070857303213135,0.08467153284671533
212,경상남도,김해시,12116,2191,3165,207,2080,2386,416,919,910,36,101,93,32,118,55,2802,559242,31.7,53.8,0.021665039464131806,0.003917803026239088,0.005659446178935059,0.00037014387331423606,0.00371932007967928,0.004266489283709021,0.000743864015935856,0.0016432957467429126,0.001627202534859685,6.437284753291062e-05,0.00018060160002288813,0.00016629652279335244,5.722030891814277e-05,0.00021099988913565146,9.834740595305788e-05,0.005010353299644876,0.14846538187009278
213,경상남도,밀양시,3851,775,1952,49,733,794,45,382,249,9,37,40,8,60,21,839,107419,13.7,64.1,0.035850268574460754,0.00721473854718439,0.01817183179884378,0.0004561576629832711,0.0068237462646273,0.007391616008341169,0.0004189203027397388,0.003556167903257338,0.002318025675159888,8.378406054794776e-05,0.0003444455822526741,0.00037237360243532337,7.447472048706467e-05,0.000558560403652985,0.00019549614127854477,0.007810536311080907,0.05363528009535161
214,경상남도,거제시,6066,947,1073,108,1068,918,155,263,341,12,61,56,14,61,18,1073,252395,19.6,53.6,0.024033756611660295,0.0037520553101289644,0.004251272806513599,0.0004279007111868302,0.004231462588403098,0.0036371560450880564,0.0006141167614255433,0.0010420174726123734,0.0013510568751361953,4.754452346520335e-05,0.00024168466094811705,0.00022187444283761564,5.546861070940391e-05,0.00024168466094811705,7.131678519780503e-05,0.004251272806513599,0.14445479962721341
215,경상남도,양산시,7214,1566,2298,137,1401,1790,210,753,642,42,91,102,16,120,33,2000,358005,29.9,55.8,0.020150556556472674,0.004374240583232078,0.0064189047638999455,0.00038267621960587144,0.003913353165458583,0.004999930168573065,0.0005865839862571752,0.0021033225792935852,0.001793271043700507,0.00011731679725143504,0.0002541863940447759,0.00028491222189634224,4.469211323864192e-05,0.0003351908492898144,9.217748355469896e-05,0.00558651415483024,0.105
216,경상남도,의령군,1327,265,279,401,15,371,6,146,49,0,13,11,2,19,6,377,27518,7.7,53.8,0.04822298132131696,0.009630060324151464,0.0101388182280689,0.014572279962206556,0.0005450977541972527,0.01348208445381205,0.0002180391016789011,0.005305618140853259,0.0017806526637110256,0.0,0.00047241805363761903,0.0003997383530779853,7.26797005596337e-05,0.0006904571553165201,0.0002180391016789011,0.013700123555490952,0.015915119363395226
217,경상남도,함안군,2604,428,720,34,400,472,44,196,145,4,22,23,5,19,5,516,67261,16.8,56.1,0.038714857049404555,0.006363271435155588,0.010704568769420615,0.0005054935252226402,0.005946982649678119,0.007017439526620181,0.0006541680914645932,0.0029140214983422786,0.0021557812105083185,5.9469826496781194e-05,0.0003270840457322966,0.00034195150235649186,7.43372831209765e-05,0.00028248167585971065,7.43372831209765e-05,0.007671607618084774,0.08527131782945736
218,경상남도,창녕군,2431,451,1068,45,461,495,21,249,148,8,17,24,3,32,7,516,63634,12.5,57.8,0.03820284753433699,0.007087406103655279,0.016783480529276803,0.0007071691234245844,0.0072445547977496305,0.007778860357670427,0.00033001225759813935,0.003913002482949367,0.0023258006725964107,0.00012571895527548166,0.0002671527799603985,0.00037715686582644496,4.714460822830562e-05,0.0005028758211019266,0.00011000408586604645,0.008108872615268567,0.040697674418604654
219,경상남도,고성군,2348,408,601,22,417,359,23,301,127,6,20,11,3,24,12,382,52498,11.3,56.8,0.044725513352889636,0.007771724637129033,0.011448055164006248,0.00041906358337460476,0.007943159739418644,0.006838355746885596,0.0004381119280734504,0.0057335517543525465,0.0024191397767534,0.00011429006819307402,0.0003809668939769134,0.00020953179168730238,5.714503409653701e-05,0.0004571602727722961,0.00022858013638614805,0.007276467674959046,0.060209424083769635
220,경상남도,남해군,2084,395,723,34,367,378,16,141,121,7,24,11,3,30,10,394,43738,8.8,52.2,0.047647354703004255,0.009031048516164434,0.01653024829667566,0.0007773560748090904,0.008390872925145183,0.00864237047875989,0.000365814623439572,0.003223741369061228,0.0027664730897617633,0.00016004389775481275,0.000548721935159358,0.0002514975536147057,6.859024189491975e-05,0.0006859024189491974,0.0002286341396497325,0.00900818510219946,0.04060913705583756
221,경상남도,하동군,2317,426,588,17,387,330,21,210,100,3,26,17,7,33,10,351,45255,8.0,58.3,0.05119876256767208,0.009413324494530992,0.012993039443155453,0.0003756490995470114,0.008551541266158435,0.007292011932383162,0.0004640371229698376,0.004640371229698376,0.002209700585570655,6.629101756711965e-05,0.0005745221522483703,0.0003756490995470114,0.00015467904098994585,0.0007292011932383163,0.00022097005855706552,0.007756049055353,0.05982905982905983
222,경상남도,산청군,1724,292,544,36,329,322,19,146,93,1,15,16,3,19,7,341,35430,8.9,58.9,0.04865932825289303,0.008241603161162856,0.015354219587919842,0.0010160880609652837,0.009285915890488286,0.00908834321196726,0.0005362686988427886,0.004120801580581428,0.0026248941574936496,2.8224668360146768e-05,0.0004233700254022015,0.0004515946937623483,8.467400508044031e-05,0.0005362686988427886,0.00019757267852102737,0.009624611910810049,0.05571847507331378
223,경상남도,함양군,1811,335,658,34,290,250,16,253,81,4,10,16,1,22,4,266,39506,10.0,59.3,0.04584113805497899,0.00847972459879512,0.016655697868678175,0.0008606287652508479,0.007340657115374879,0.006328152685668,0.000405001771882752,0.0064040905178960154,0.002050321470156432,0.000101250442970688,0.00025312610742672,0.000405001771882752,2.5312610742672e-05,0.000556877436338784,0.000101250442970688,0.0067331544575507515,0.06015037593984962
224,경상남도,거창군,2535,431,788,28,419,382,26,207,162,4,19,21,1,24,5,408,62005,8.9,58.6,0.0408837996935731,0.006951052334489154,0.012708652528021934,0.00045157648576727685,0.006757519554874607,0.00616079348439642,0.0004193210224981856,0.0033384404483509395,0.0026126925247963876,6.45109265381824e-05,0.0003064269010563664,0.00033868236432545764,1.61277316345456e-05,0.0003870655592290944,8.063865817272801e-05,0.006580114506894605,0.06372549019607843
225,경상남도,합천군,2172,409,988,31,400,382,14,239,101,10,17,14,7,30,10,396,44582,8.8,64.0,0.0487192140325692,0.009174106141492082,0.022161410434704588,0.000695347898254901,0.00897223094522453,0.008568480552689427,0.00031402808308285857,0.005360907989771657,0.002265488313669194,0.00022430577363061324,0.0003813198151720425,0.00031402808308285857,0.00015701404154142928,0.0006729173208918398,0.00022430577363061324,0.008882508635772285,0.03535353535353535
226,제주특별자치도,제주특별자치도,14395,3567,4142,6490,403,3393,617,1295,1488,76,249,192,25,200,123,4010,697578,32.9,63.1,0.020635685185025905,0.005113406672802181,0.0059376872550453135,0.009303619093492053,0.0005777131732938826,0.004863972200958172,0.0008844889030330659,0.0018564232243562728,0.0021330947937004893,0.00010894839000083145,0.0003569493303974609,0.00027523803789683733,3.583828618448403e-05,0.0002867062894758722,0.00017632436802766143,0.005748461103991238,0.1538653366583541
